Title,Area,Address,Bedroom,WC,Floor,links,Description,Price(Mil)
"Ni Sư Huỳnh Liên, P10 Tân Bình, 21m2, 3 tầng, giá nhỉnh 2 tỷ.",21.0,Hồ Chí Minh,4.0,2.0,3.0,https://batdongsan.vn/ni-su-huynh-lien-p10-tan-binh-21m2-3-tang-gia-nhinh-2-ty-r267347,"Ni Sư Huỳnh Liên, P10 Tân Bình, 21m2, 3 tầng, giá nhỉnh 2 tỷ.* Diện tích: 3 x 7.* Nhà 1 trệt 2 lầu với 2 phòng rộng.* Đường trước nhà 4m, trải nhựa đẹp.* Nhà chính chủ trên 20 năm.* Nhà đang gấp bán. Khách thích giá chốt rất tốt!Giá 2.8 tỷ thương lượng.Liên hệ Oanh 0931296366 (zalo) để xem nhà chính chủ miễn phí.",2800.0
CHỦ BÁN GẤP HẠ CHÀO SỐC HÒA BÌNH - QUẬN 11 - 20m2 - SỔ HỒNG - GIÁ CHỈ 1.6 TỶ,20.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/chu-ban-gap-ha-chao-soc-hoa-binh-quan-11-20m2-so-hong-gia-chi-16-ty-r267345,"Mô Tả:+ Diện tích chuẩn, sổ hồng đẹp vuông vức.+ Nhà cũ cấp 4, lúc trước cho thuê 5 triệu.+ Trước nhà ba gác vào, cách hẻm xe hơi tránh đúng 10m.Cần thông tin thêm liên hệ: 0354095924",1600.0
"Nhà phân lô Nguyễn Ngọc Nại 70m2 4T ngõ thông, gara ô tô,  kinh doanh đỉnh, nhỉnh 11 tỷ",70.0,Hà Nội,4.0,3.0,2.0,https://batdongsan.vn/nha-phan-lo-nguyen-ngoc-nai-70m2-4t-ngo-thong-gara-o-to-kinh-doanh-dinh-nhinh-11-ty-r267344,"PHÂN LÔ Ô TÔ TRÁNH - Ô TÔ VÀO NHÀ - NGÕ THÔNG CÙ CHÍNH LAN - Ô CHỜ THANG MÁY - SỔ VUÔNG VIÊN GẠCH - 2 THOÁNG TRƯỚC SAU---------------------+ Khu phân lô quân đội, trước nhà ô tô tránh nhau thoải mái, vào nhà, chủ vẫn để xe ô tô tầng 1.+ Nhà nhìn thẳng ra phố, ngõ thông ra ngõ 3 Cù Chính Lan ô tô tránh nhau, dừng đỗ thoải mái, tiện thông ra Trường Chinh, Ngã Tư Sở, Vương Thừa Vũ, Hoàng Văn Thái .... nhiều khách tìm kiếm.+ Nhà xây KBT chắc chắn, thoáng 2 mặt trước sau, có thể lắp thêm thang máy.---------------------- Thiết kế cơ bản :Tầng 1: Gara ô tô + Khách + bếp + WC + khe thoáng.Tầng 2,3: Mỗi tầng 2 phòng + WC giữa.Tầng 4: Phòng thờ + Sân Phơi.+ Chính chủ bán đi mua nhà to hơn cạnh hơn ngã tư sở, hiện đang là giảng viên của ĐH lớn.+ Sổ đỏ chính chủ, vuông vức---------------------Giá : 11.7 Tỷ (có thương lượng cho khách thiện chí)---------------------Liên hệ : Mr Hiếu - Chuyên nhà Phố, Biệt thự, nhà Ngõ Kinh Doanh(Miễn phí tư vấn,xem nhà. Cam kết hình ảnh, thông tin chuẩn 100% )",11700.0
"HXH 7 CHỔ CHẠY VÔ NHÀ-GÒ VẤP-NGANG 6M-3TẦNG BTCT-130M2 11,2TỶ RẺ NHẤT KHU.",,Hồ Chí Minh,6.0,3.0,2.0,https://batdongsan.vn/hxh-7-cho-chay-vo-nha-go-vap-ngang-6m-3tang-btct-130m2-112ty-re-nhat-khu-r267343,"+ Vị trí gần TTTM Hạnh Thông Tây Gò Vấp, cạnh công viên Làng Hoa, gần trường học, chợ, ngân hàng v.v...+ diện tích: 6.1m x  22m giá chỉ hơn 80tr/m2 thì bao rẻ nhất khu vực.+ Hiện trạng nhà 3 Tầng BTCT, 6pn, 3wc, nhà đẹp lung linh, giếng trời giữa nhà, và cuối nhà, thoáng mát. Xây lên 2 tầng lên được nữa đã có sẵn giấy phép.+ Sổ vuông vức, công chứng ngay.LH HƯƠNG NHÀ RẺ.",11200.0
"Bán nhà gần bệnh viện Đức Giang, nhà đẹp giá tốt, 35m2, 2 tỷ",35.0,Hà Nội,4.0,2.0,4.0,https://batdongsan.vn/ban-nha-gan-benh-vien-duc-giang-nha-dep-gia-tot-35m2-2-ty-r267340,"Chị gái e cần bán nhà cạnh bện viện Đức giang khu lệ mật , Lang nghề cổ ngày xưa . Nhà dân xây nên rất chắc chắn kiên cô về bê tông sắt thép, diện tích 35m 4 tầng 1 tum , tầng 1 thông sàn phòng khách và bếp . Tầng 2-3-4 mỗi tầng 1phòng ngủ và nhà vs , tầng 5 phòng thờ và sân phới . Thiết kế căn nhà rất hợp lý và đầy đủ công năng Giá bán căn hộ nhỉnh 2 tỷ . Ai cần lh xem nhà 0904789850",2000.0
"GÒ VẤP, BÁN NHÀ LÊ VĂN THỌ, CV LÀNG HOA, FULL NỘI THẤT, DT 80m2, CHỈ 9.5 TỶ",229.0,Hồ Chí Minh,5.0,5.0,5.0,https://batdongsan.vn/go-vap-ban-nha-le-van-tho-cv-lang-hoa-full-noi-that-dt-80m2-chi-95-ty-r267339,"Tâm BĐS Tel / Zalo 0909 269 70623131099NM2 Mô tả- Vị trí nhà ngay trung tâm Phường 9, Công viên Làng Hoa, góc Cây Trâm vs Lê Văn Thọ, vị trí nhiều tiện ích, có cả trường học Quốc tế Nam Việt, Chợ Hạnh Thông Tây, khu vui chơi giải trí CV Làng Hoa....- Đường vào nhà rộng rãi thông thoáng nhiều ngõ, ô tô đi thoải mái, khu dân trí cao, hẻm sạch đẹp, giao thông thuận tiện di chuyển ra đường lớn như Quang Trung, Tân Sơn, Trường Chinh...- DT đất sổ hồng 80m2, kết cấu nhà xây dựng 229m2 sàn.- Công năng gồm nhà xe ô tô đậu, Phòng khách, 1 phòng làm việc, 4 phòng ngũ 5 tolet, sân thượng trước sau.- Nội thất mới hết toàn bộ như : Salon, Bàn ghế, tủ bếp, giường nệm...- Pháp lý chuẩn, hoàn công xây dựng đủ 5 tầng.- Giá chủ rao bán 9 tỷ 500 triệu, thương lượng- Hình ảnh thực, Giá trị thật. Luôn luôn tận tâm hổ trợ. Hãy gọi ngay cho Tâm BĐS.",9500.0
"NHÀ RẺ NHẤT QUẬN 10, 34M2 - 3 TẦNG, 3PN, GẦN MẶT TIỀN, CHỈ 2.7 TỶ, 0902934079",34.0,Hồ Chí Minh,3.0,2.0,2.0,https://batdongsan.vn/nha-re-nhat-quan-10-34m2-3-tang-3pn-gan-mat-tien-chi-27-ty-0902934079-r267336,"_ Nhà kết cấu 1 trệt, 1 lửng, 1 lầu, xây dựng kiên cố. Cách hẻm ô tô tránh 3 căn, xung quanh đầy đủ tiện ích._ Thửa đất 34m2, vị trí đẹp tại Trung tâm Quận 10 ngay Lê Hồng Phong và Hùng Vương._ Thửa đất vuông, công nhận đủ. Giá đất gần 72 triệu/m2. Giá rẻ nhất so với khu vực._ Nhà chính chủ, pháp lý rõ ràng, sang tên trong ngày._ Liên hệ: Ms. Lan - SĐT: 0902934079#bannhaquan10 #nhabanquan10 #muabannhadat2023 #tinvipnhaquan10",
"Gò Vấp NVK Phường 8, HXH thông, gần CV Làng Hoa 72m2, 3 tầng chỉ 5 tỷ",72.0,Hồ Chí Minh,3.0,2.0,3.0,https://batdongsan.vn/go-vap-nvk-phuong-8-hxh-thong-gan-cv-lang-hoa-72m2-3-tang-chi-5-ty-r267335,"MS 11123Vị trí: đường Nguyễn Văn Khối Phường 8 Gò Vấp, thông Quang Trung, Phạm Văn Chiêu, thuận tiện di chuyển, tiện nghi đầy đủ. Gần công viên Làng Hoa, UBND, trường học v.v* Diện tích sử dụng 72m2, công nhận 64m2, ngang 5m nở hậu, dài 14m. Kết cấu 3 tầng BTCT với 3 phòng ngủ, 2 WC, ban công, giếng trời.* Đường trước nhà tráng nhựa sạch sẽ, rộng 4m, thông, xe hơi tới nhà.",5000.0
"Nhà mới 3 tầng đường ô tô tránh, đối diện UBND Quận Tân Phú, 5.8 tỷ",48.0,Hồ Chí Minh,3.0,3.0,3.0,https://batdongsan.vn/nha-moi-3-tang-duong-o-to-tranh-doi-dien-ubnd-quan-tan-phu-58-ty-r267332,"Nhà kết cấu trệt 2 lầu sân thượng, gồm 3 phòng ngủ. Nhà gia đình xây ở nên kiên cố, còn rất mới đẹp. Sân trước để ô tô. Hẻm xe hơi tránh, thông thoáng, an ninh. Nhà tiện ở mở công ty, kinh doanh cho thuê. Vị trí ngay Trung tâm chợ vải Phú Thọ Hoà, gần UBND Quận. Gia đình đang vay NH thiện chí bán nhanh. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian.",5800.0
Bán nhà đường Thống Nhất phường 11 quận Gò Vấp,25.0,Hồ Chí Minh,2.0,2.0,2.0,https://batdongsan.vn/ban-nha-duong-thong-nhat-phuong-11-quan-go-vap-r267331,"Hẻm 5m Gò Vấp ???? 3.xx tỷ Khu Vip Thống Nhất - Lê Văn Thọ - Nguyễn Văn Khối.  Thống Nhất 25m2 2 tầng  3× 8.5  giá 3.78 tỷ Phường 11 Gò Vấp.- Nhà 1 trệt 1 lầu, 2 Phòng ngủ, đúc thật BTCT. Lên tầng thoải mái.- Hẻm xe hơi 5m cực đẹp☎️0985666979",3780.0
"BÁN NHÀ HXH PHAN HUY ÍCH ,TÂN BÌNH 40M2 ,NHỈNH 4 TỶ TL",40.0,Hồ Chí Minh,2.0,2.0,2.0,https://batdongsan.vn/ban-nha-hxh-phan-huy-ich-tan-binh-40m2-nhinh-4-ty-tl-r267329,"Vị trí nhà tuyệt đep, đối diện cổng KCN Tân Bình, ngay góc Trường Chinh - Phan Huy Ích, Nguyễn Sỹ Sách, gần chợ Tân Trụ,...tiện ích bủa vây xung quanh đầy đủ...Cách sân bay 10 phút, đi vào các Quận trung tâm cũng rất thuận tiện.- Nhà 1 trệt 1 lầu kiên cố chắc chắn, gồm phòng khách, bếp, tổng 2 phòng ngủ 2WC. Nhà mới đẹp khách mua dọn vào ở được ngay.- Hẻm ngay nhà gần 4m ôtô KIA Morning tới nhà. Khu dân trí cao, hàng xóm toàn nhà cao tầng.- Pháp lý chuẩn, Sổ hồng chính chủ vuông như tờ A4",4300000000.0
"Nhà đẹp, 1 trệt, 1 tầng, giá 750tr",,Hồ Chí Minh,4.0,2.0,1.0,https://batdongsan.vn/nha-dep-1-tret-1-tang-gia-750tr-r267326,Cần bán nhà nguyên căn xã Qui Đức Bình Chánh Giá 750tr1 trệt +1 lầu  bao giấy giờ đầy đủDt 5x17  A/c thiện chí alo e ạ,
Cần bán nhà 5 tầng 30m mới xây chỉ việc dọn về ở lh:0327996293,30.0,Hà Nội,4.0,4.0,5.0,https://batdongsan.vn/can-ban-nha-5-tang-30m-moi-xay-chi-viec-don-ve-o-lh0327996293-r267325,"- Chủ nhà chuyển lên nhà to hơn cần bán gấp + Nhà nằm ở vị trí đẹp, mặt đê Nguyễn Khoái, cách Time City 3.5km.+ Đường trước nhà ô tô tránh nhau.+ Nhà xây chắc chắn, thiết kế hiện đại, tinh tế.+ Tầng 1 khách bếp.+ Tầng 2,3,4 mỗi tầng 1 ngủ 1 vs.+ Tầng 5 phòng thờ sân phơi.+ Sổ đỏ nét căng sẵn sàng giao dịch.-Lh:0327996293",3150.0
"Mua đất tặng nhà Vườn Lài, Tân Phú. 52m2. Sổ vuông vức. Nhỉnh 3 Tỷ.",52.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/mua-dat-tang-nha-vuon-lai-tan-phu-52m2-so-vuong-vuc-nhinh-3-ty-r267323,"+ Vị trí: Ngay Vườn Lài, Lũy Bán Bích, gần UBND quận, tiện đi Quận Tân Bình, 10, 11, các quận Trung tâm.+ Mua đất tặng nhà kết cấu: 1 trệt 1lầu, 4PN, có phòng dưới trệt cho người lớn tuổi.+ Diện tích 52m2, (4 x 13m). Không quy hoạch, không lộ giới.+ PHÁP LÝ: rõ ràng, sổ vuông vức, công chứng ngay.",3700.0
"Mua đất tặng nhà Vườn Lài, Tân Phú. 52m2. Sổ vuông vức. Nhỉnh 3 Tỷ.",52.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/mua-dat-tang-nha-vuon-lai-tan-phu-52m2-so-vuong-vuc-nhinh-3-ty-r267322,"+ Vị trí: Ngay Vườn Lài, Lũy Bán Bích, gần UBND quận, tiện đi Quận Tân Bình, 10, 11, các quận Trung tâm.+ Mua đất tặng nhà kết cấu: 1 trệt 1lầu, 4PN, có phòng dưới trệt cho người lớn tuổi.+ Diện tích 52m2, (4 x 13m). Không quy hoạch, không lộ giới.+ PHÁP LÝ: rõ ràng, sổ vuông vức, công chứng ngay.",3700.0
"Nhà đẹp, 3 tầng, 40m2",,Hồ Chí Minh,4.0,2.0,3.0,https://batdongsan.vn/nha-dep-3-tang-40m2-r267321,"Nhà đẹp giá rẻ Hẻm xe hơi Bình Thạnh không huy hoạch lộ giới - Hoàng công đủ 3 tầng 40m2 giá chỉ nhỉnh 5 tỷ thương lượng.BT.069???? Kết cấu 3 tầng BTCT nhà 2 mặt hẻm cục thoáng.???? Hẻm xe hơi thông thuận tiện di chuyển, đầy đủ tiện ích...#nhadepgiare #hemxehoi #binhthanh #baodautu #hoangcongdu #congchungngay.",
Bán nhà nát cấp 4 + gác lửng 104m2 Nguyễn Văn Bứa Hóc Môn,104.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/ban-nha-nat-cap-4-gac-lung-104m2-nguyen-van-bua-hoc-mon-r267318,"Bán Nhà cấp 4 gác lửng, Nguyễn Văn Bứa Hóc MônDiện tích: 5x20=104m ( đất thổ cư )Giá: 500 TriệuNhà ghồm : 1pk, 2pn, 1wc, bếp , đường luồn 2 bên hông , Nhà đẹp thoáng mát .Vị trí thuận lợi: di chuyển ra chợ Nhị Xuân 500m, chợ Xuân Thới Thượng 2km.Nhà gần Chợ, Nhà thờ, Trường học- cách QL22 chỉ 15p, gần KDC đông đúc, đường lớn 6m trải nhựa, thích hợp để kimh doanh và sinh sốngNhà đẹp, cổng rào chắc chắn,TẤT CẢ ĐỀU CÓ ĐIỆN, NƯỚC MÁY.Vị trí Đường Nguyễn Văn Bứa Xuân Thới Thượng Hóc MônLiên hệ 0372870144 để biết thông tin chi tiết",500000.0
"NHÀ ĐẸP TRUNG TÂM GÒ VẤP,NGUYỄN VĂN NGHI 39M2 2PN GIÁ CHỈ 2.8 TỶ,",,Hồ Chí Minh,2.0,2.0,2.0,https://batdongsan.vn/nha-dep-trung-tam-go-vapnguyen-van-nghi-39m2-2pn-gia-chi-28-ty-r267317,"+ Vị trí ngay khu trung tâm sầm uất  nhất gò vấp gần trường Đaih học Công ngiệp, Phạm Văn Đồng,..+ kết cấu nhà 1 trệt 1 lầu 2PN,PK WC.Hiện đang có dòng tiền cho thuê mỗi tháng.+ diện tích 4,8m x 8m công nhận đủ+ hẻm ba gác, khu an ninh gần uỷ ban phường, không ngặp nước.+ pháp lý chuẩn công chứng ngayLH Hương nhà rẻ.",2800.0
MẶT TIỀN KINH DOANH VIP - LÊ VĂN SỸ - 85M2 -KHU VỰC KINH DOANH SẦM UẤT CHỈ 155 TR/M2,,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/mat-tien-kinh-doanh-vip-le-van-sy-85m2-khu-vuc-kinh-doanh-sam-uat-chi-155-trm2-r267316,+ Quận 3 - LÊ VĂN SỸ - MẶT TIỀN KINH DOANH - ĐANG CÓ HỢP ĐỒNG THUÊ 25TR/THÁNG - PHÙ HỢP KINH DOANH SHOP QUẦN ÁO - SPA- PHÒNG KHÁM HOẶC CHO THUÊ - SỔ HỒNG CHÍNH CHỦ - PHÁP LÝ RÕ RÀNG - ALO 0896416349 ( TÍN NHÀ PHỐ ),
"Bán tòa nhà Bồ Đề, Long Biên, ô tô tránh, 160m2x 7 tầng thang máy, mặt tiền: 12m, 23 tỷ",160.0,Hà Nội,4.0,2.0,7.0,https://batdongsan.vn/ban-toa-nha-bo-de-long-bien-o-to-tranh-160m2x-7-tang-thang-may-mat-tien-12m-23-ty-r267312,"+ Tòa nhà 7 tầng, lô góc, thang máy, gara ô tô, khung cột bê tông chắc chắn, gồm 8 căn hộ 2 phòng ngủ cho thuê, tầng 1,2 cho thuê văn phòng và siêu thị, gara ô tô xe máy riêng, lô góc thoáng sáng, trang bị nội thất cao cấp.+ Đường ô tô tránh nhau, vỉa hè rộng, kinh doanh sầm uất, kinh doanh cafe, văn phòng, siêu thị, spa...- Pháp lý chuẩn, hình thửa đẹp, lô góc, vỉa hè rộng. Doanh thu hàng tháng khoảng hơn 90 triệu/tháng.- Liên hệ: 0965492571(xem nhà và tư vấn miễn phí)",23000.0
Hxh Điện Biên Phủ 4x14 6.2 tỷ P 17 Bình Thạnh,56.0,Hồ Chí Minh,3.0,3.0,2.0,https://batdongsan.vn/hxh-dien-bien-phu-4x14-62-ty-p-17-binh-thanh-r267303,"4 lầu Hxh Điện Biên Phủ 4x14 6.2 tỷ P 17 Bình Thạnh+ Trệt lửng 2 lầu sân thượng, 3 phòng ngủ 3wc chắc chắn+ Sổ hồng riêng vuông vức, hoàn công đủ+ An ninh, dân trí cao, ngay hàng xanh, Quận 1, tiện ích như Đakao sầm uất",6200.0
"TRƯỜNG TRINH TÂN BÌNH 1 CĂN NHÀ RA HẺM XE HƠI, 50M RA ĐƯỜNG LỚN TRƯỜNG CHINH, CHỈ 2TỶ",30.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/truong-trinh-tan-binh-1-can-nha-ra-hem-xe-hoi-50m-ra-duong-lon-truong-chinh-chi-2ty-r267300,"Mô tả: + Nhà 2 tầng đang cho thuê 5 triệu/tháng vừa lấy lại để dễ dẫn khách.  + Vị trí đẹp cách 1 căn ra hẻm xe hơi, 50m ra Trường Chinh sầm uất. + Chỉ cần vôi ve lại xíu là ngon lành cành đào với giá mini  2 tỷ khó tìm căn thứ 2.+ Tiện ích xung quanh không thiếu gì như gần Big C, Khu công nghiệp Tân Bình, Chợ Phạm Văn Bạch, TTTM, Trường học Trường Chinh...vv + Trường Chinh là tuyến đường chính vào Trung tâm Sài Gòn, vị trí đẹp thuận tiện ra sân bay 5 phút, về Gò Vấp cũng tiện. + Giấy tờ pháp lý sạch sẽ công chứng nhanh.Cần thêm thông tin liên hệ: 0354095924",2000.0
Hxh Nguyễn Văn Nghi 4x14 5.6 Tỷ P5 Gò Vấp,56.0,Hồ Chí Minh,3.0,2.0,2.0,https://batdongsan.vn/hxh-nguyen-van-nghi-4x14-56-ty-p5-go-vap-r267299,"Hxh Nguyễn Văn Nghi 4x14 5.6 Tỷ P5 Gò Vấp _ 1 Trệt 1 Lầu BTCT. 3 Phòng ngủ 2wc, kiên cố_ Sổ hồng vuông đẹp, hoàn công đủ. _ Hxh ngay mặt tiền ĐH Công Nghiệp, chợ Gò Vấp, Phạm Văn Đồng, Phan Văn Trị",5600.0
"Siêu phẩm nhà, hẻm xe tải, Quốc lộ 1 A, Bình Hưng Hòa B, Bình Tân",47.0,Hồ Chí Minh,4.0,3.0,2.0,https://batdongsan.vn/sieu-pham-nha-hem-xe-tai-quoc-lo-1-a-binh-hung-hoa-b-binh-tan-r267296,"Siêu phẩm nhà, hẻm xe tải, Quốc lộ 1 A, Bình Hưng Hòa B, Bình Tân- Diện tích 47m2 kết cấu 1 trệt 3 lầu BTCT- Hẻm 5m xe hơi đậu trong nhà- Khu dân trí, an ninh yên tĩnh, xung quanh trường Mầm Non, Tiểu học, THCS,trướng Cao Đẳng, ngân hàng, BHX, trạm xăng, chợ Ông Mười... Chỉ 2 phút qua Tân Ký Tân Quý, di chuyển rất thuận tiện.- Sổ đẹp vuông vức, hoàn công đủ.- Giá bán chỉ 4,4 tỷĐánh giá: siêu phẩm.Vui lòng liên hệ thạc sĩ Kiệt chuyên nhà phố gấp để xem nhà, sdt 0907451088",4400.0
"Siêu phẩm nhà, hẻm xe tải, Quốc lộ 1 A, Bình Hưng Hòa B, Bình Tân",47.0,Hồ Chí Minh,4.0,3.0,2.0,https://batdongsan.vn/sieu-pham-nha-hem-xe-tai-quoc-lo-1-a-binh-hung-hoa-b-binh-tan-r267295,"Siêu phẩm nhà, hẻm xe tải, Quốc lộ 1 A, Bình Hưng Hòa B, Bình Tân- Diện tích 47m2 kết cấu 1 trệt 3 lầu BTCT- Hẻm 5m xe hơi đậu trong nhà- Khu dân trí, an ninh yên tĩnh, xung quanh trường Mầm Non, Tiểu học, THCS,trướng Cao Đẳng, ngân hàng, BHX, trạm xăng, chợ Ông Mười... Chỉ 2 phút qua Tân Ký Tân Quý, di chuyển rất thuận tiện.- Sổ đẹp vuông vức, hoàn công đủ.- Giá bán chỉ 4,4 tỷĐánh giá: siêu phẩm.Vui lòng liên hệ thạc sĩ Kiệt chuyên nhà phố gấp để xem nhà, sdt 0907451088",4400.0
"Bán Nhà Quận  Thanh Xuân- Oto Chánh- Oto vào nhà- 41m x4 tầng MT 3,8m. 6,x tỷ",41.0,Hà Nội,4.0,3.0,4.0,https://batdongsan.vn/ban-nha-quan-thanh-xuan-oto-chanh-oto-vao-nha-41m-x4-tang-mt-38m-6x-ty-r267293,"+ Cần bán căn nhà Thuộc Quận Thanh Xuân- di chuyển chỉ mất 2 phút sang ngã tư sở. Royal City. nhà đẹp mới sãn về ở, oto cất trong nhà, đường trước nhà 2 oto chánh nhau phi vù vù. nhà xây dựng khung cột chắc chắn thoáng mát. khu phân lô dân trí văn minh ôn hòa. an ninh đỉnh cao+ Con Phố Thông sang Nguyễn Trãi, Trường Chinh, Hoàng Văn Thái, Lê Trọng Tấn, Tôn Thất Tùng....+ Gần nhiều Trường ĐH nổi tiếng như : ĐH Thủy Lợi, ĐH Công Đoàn, Trường Đại Học Khoa Học Tự Nhiên, Đại Học Quốc Gia Hà Nội, Cao Đẳng Ngoại Thương, Cao Đẳng Công Thương Hà Nội+ Sổ đỏ chính chủ sẵn sàng giao dịch.+ Giá 6.x tỷ (có thương lượng).Liên hệ Em Vũ 0333040265 để xem nhà miễn phí, làm việc chính chủ, miễn trung gian.",6900.0
Giảm 700 triệu. Nhà mới Phú Thọ Hoà. Tân Phú. 4 tầng BTCT. Nhỉnh 4 tỷ.,44.0,Hồ Chí Minh,4.0,2.0,4.0,https://batdongsan.vn/giam-700-trieu-nha-moi-phu-tho-hoa-tan-phu-4-tang-btct-nhinh-4-ty-r267292,"+ Nhà ngay Phú Thọ Hoà con đường tơ lụa chuyên vải, thông ra Vườn Lài, Lũy Bán Bích, tiện đi Quận Tân Bình, 10, 11, các quận Trung tâm.+ Nhà 44m2, 1 trệt 2 lầu, Sân thượng trước sau, 4 PN, PK, bếp phù hợp gia đình đông người. Nhà chủ mới xây để ở được 2 năm rất tâm huyết.+ Xe hơi vô tới nhà, xe ba gác quay đầu. + Chủ thiện chí bán. Giá đã giảm 700 triệu.",4500.0
"Gấp Bán giảm 800 Triệu, nhà Nguyễn Thị Thập Quận 7, 81m2 ngang 4m, chỉ 70Tr/m2, còn thương lượng giá rất tốt",81.0,Hồ Chí Minh,2.0,2.0,2.0,https://batdongsan.vn/gap-ban-giam-800-trieu-nha-nguyen-thi-thap-quan-7-81m2-ngang-4m-chi-70trm2-con-thuong-luong-gia-rat-tot-r267291,"NHÀ QUẬN 7 - 81 M2 CHỈ 5.7 TỶ - QUA PHÚ MỸ HƯNG 2 PHÚT - QUẬN 1 CHỈ 5 PHÚT - HẺM TRƯỚC NHÀ HƠN 4M - KHU VỰC BUÔN BÁN KD PHÒNG TRỌ ĐỈNH.+ Nhà C4, 2PN, WC, bếp và Phòng khách. Tiện xây mới. + Vị trí: khu vực kinh doanh sầm uất Nguyễn Thị Thập, khu cho thuê phòng trọ luôn full phòng, sát Chợ Tân Mỹ,  gần Ngân hàng, gần UBND, BIG C, Lottle Mart, Trường cấp 1, 2, 3.+ Pháp lý chuẩn, không quy hoạch, công chứng mua bán ngay.Liên hệ: Nhà đất - Trúc xinh 0938.966.136",5700.0
Giảm 700 triệu. Nhà mới Phú Thọ Hoà. Tân Phú. 4 tầng BTCT. Nhỉnh 4 tỷ.,44.0,Hồ Chí Minh,4.0,2.0,4.0,https://batdongsan.vn/giam-700-trieu-nha-moi-phu-tho-hoa-tan-phu-4-tang-btct-nhinh-4-ty-r267287,"+ Nhà ngay Phú Thọ Hoà con đường tơ lụa chuyên vải, thông ra Vườn Lài, Lũy Bán Bích, tiện đi Quận Tân Bình, 10, 11, các quận Trung tâm.+ Nhà 44m2, 1 trệt 2 lầu, Sân thượng trước sau, 4 PN, PK, bếp phù hợp gia đình đông người. Nhà chủ mới xây để ở được 2 năm rất tâm huyết.+ Xe hơi vô tới nhà, xe ba gác quay đầu. + Chủ thiện chí bán. Giá đã giảm 700 triệu.",4500.0
"Cần tiền bán nhà đắc địa Nam Kì Khởi Nghĩa, P6, Q3, DT 5 x 20m, trệt 5 lầu. Giá 32 tỷ",80.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/can-tien-ban-nha-dac-dia-nam-ki-khoi-nghia-p6-q3-dt-5-x-20m-tret-5-lau-gia-32-ty-r267286,"- Bán nhà vị trí đắc địa Nam Kì Khởi Nghĩa, Phường 6, Quận 3.- Diện tích: 5m x 20m.- Công nhận: 70m².- Kết cấu: Trệt 5 lầu.- Vị trí siêu đắc địa, nằm trên tuyến đường thương hiệu bậc nhất kết nối Q1, Q10, Q. 3, Đoạn đẹp nhất 2 chiều xe hơi, khu vực tập trung nhiều tòa nhà văn phòng, ngân hàng, spa cùng các thương hiệu thời trang.- Khuôn đất vuông vức ko lộ giới, ko lỗi phong thủy, 3 mặt tiền.- Pháp lý sạch, sổ hồng công chứng trong ngày.- Giá chỉ: 32 tỷ.- LH: 0948 679 191 Mr Linh chuyên bất động sản trung tâm.",32000000000000.0
